公廁編號,公廁名稱,地址或地點描述,主管機關,備註說明,管理單位名稱,管理單位聯絡電話,建檔日期,啟用日期,緯度,經度,原始公廁級別,最新公廁級別,建檔狀態,建檔類別,公廁類別,縣市代碼,鄉鎮代碼,村里代碼,縣市名稱,鄉鎮名稱,村里名稱,上傳圖片,異動日期
1001002025-B-00001,牛挑灣埤生態園區男廁,嘉義縣朴子市梅華里,其他,梅華社區發展協會,朴子市公所建設課,05-3703450,2009/5/6 下午 04:00:00,2009/5/6 下午 04:00:00,23.408643,120.25602,優等級,特優級,啟用,公廁,觀光地區及風景區,10010,1001002,1001002025,嘉義縣,朴子市,梅華里,否,2011/5/2 上午 11:03:00
1001002025-B-00002,牛挑灣埤生態園區女廁,嘉義縣朴子市梅華里,其他,梅華社區發展協會,朴子市公所建設課,05-3703450,2009/5/6 下午 04:02:00,2009/5/6 下午 04:02:00,23.408643,120.25602,特優級,特優級,啟用,公廁,觀光地區及風景區,10010,1001002,1001002025,嘉義縣,朴子市,梅華里,否,2011/5/2 上午 11:06:00
1001002026-T-00010,松梅國小1F男廁,嘉義縣朴子市松華里牛挑灣345號,教育部,,教育處,05-3691083,2011/4/27 下午 01:50:00,2011/4/27 下午 01:50:00,23.41111425,120.2507687,優等級,特優級,啟用,公廁,各級機關學校,10010,1001002,1001002026,嘉義縣,朴子市,松華里,否,2013/1/11 下午 12:00:00
1001002026-T-00011,松梅國小1F女廁,嘉義縣朴子市松華里牛挑灣345號,教育部,,教育處,05-3691083,2011/4/27 下午 01:53:00,2011/4/27 下午 01:53:00,23.41095672,120.2508116,優等級,特優級,啟用,公廁,各級機關學校,10010,1001002,1001002026,嘉義縣,朴子市,松華里,否,2013/1/11 下午 12:00:00
1001002026-T-00012,松梅國小2F男廁,嘉義縣朴子市松華里牛挑灣345號,教育部,,教育處,05-3691083,2011/4/27 下午 01:57:00,2011/4/27 下午 01:57:00,23.41107487,120.2506828,優等級,特優級,啟用,公廁,各級機關學校,10010,1001002,1001002026,嘉義縣,朴子市,松華里,否,2013/1/11 下午 12:00:00
1001002026-T-00013,松梅國小2F女廁,嘉義縣朴子市松華里牛挑灣345號,教育部,,教育處,05-3691083,2011/4/27 下午 01:59:00,2011/4/27 下午 01:59:00,23.41119301,120.2507687,優等級,特優級,啟用,公廁,各級機關學校,10010,1001002,1001002026,嘉義縣,朴子市,松華里,否,2013/1/11 下午 12:00:00
1001002026-T-00014,松梅國小3F男廁,嘉義縣朴子市松華里牛挑灣345號,教育部,,教育處,05-3691083,2011/4/27 下午 02:02:00,2011/4/27 下午 02:02:00,23.41107487,120.2508116,優等級,特優級,啟用,公廁,各級機關學校,10010,1001002,1001002026,嘉義縣,朴子市,松華里,否,2013/1/11 下午 12:00:00
1001002026-T-00015,松梅國小3F女廁,嘉義縣朴子市松華里牛挑灣345號,教育部,,教育處,05-3691083,2011/4/27 下午 02:04:00,2011/4/27 下午 02:04:00,23.41111425,120.2508545,優等級,特優級,啟用,公廁,各級機關學校,10010,1001002,1001002026,嘉義縣,朴子市,松華里,否,2013/1/11 下午 12:00:00
1001002026-T-00016,松梅國小幼稚園廁所,嘉義縣朴子市松華里牛挑灣345號,教育部,,教育處,05-3691083,2011/4/27 下午 02:10:00,2011/4/27 下午 02:10:00,23.41103548,120.2507687,優等級,特優級,啟用,公廁,各級機關學校,10010,1001002,1001002026,嘉義縣,朴子市,松華里,否,2013/1/11 下午 12:00:00
1001002026-T-00017,松梅國小1F男廁(右),嘉義縣朴子市松華里牛挑灣三四五號,教育部,,教育處,05-3691083,2011/9/21 上午 10:54:00,2011/9/21 上午 10:54:00,23.41103548,120.2506399,優等級,特優級,啟用,公廁,各級機關學校,10010,1001002,1001002026,嘉義縣,朴子市,松華里,否,2013/1/11 下午 12:00:00
1001002026-T-00018,松梅國小1F女廁(右),嘉義縣朴子市松華里牛挑灣三四五號,教育部,,教育處,05-3691083,2011/9/21 上午 11:00:00,2011/9/21 上午 11:00:00,23.41103548,120.2508974,優等級,特優級,啟用,公廁,各級機關學校,10010,1001002,1001002026,嘉義縣,朴子市,松華里,否,2013/1/11 下午 12:00:00
1001002026-T-00019,松梅國小2F男廁(右),嘉義縣朴子市松華里牛挑灣三四五號,教育部,,教育處,05-3691083,2011/9/21 上午 11:05:00,2011/9/21 上午 11:05:00,23.41091734,120.2509403,優等級,特優級,啟用,公廁,各級機關學校,10010,1001002,1001002026,嘉義縣,朴子市,松華里,否,2013/1/11 下午 12:00:00
1001002026-T-00020,松梅國小2F女廁(右),嘉義縣朴子市松華里牛挑灣三四五號,教育部,,教育處,05-3691083,2011/9/21 上午 11:12:00,2011/9/21 上午 11:12:00,23.41087795,120.2504683,優等級,特優級,啟用,公廁,各級機關學校,10010,1001002,1001002026,嘉義縣,朴子市,松華里,否,2013/1/11 下午 12:00:00
1001002026-T-00021,松梅國小3F男廁(右),嘉義縣朴子市松華里牛挑灣三四五號,教育部,,教育處,05-3691083,2011/9/21 上午 11:14:00,2011/9/21 上午 11:14:00,23.41107487,120.2507257,優等級,特優級,啟用,公廁,各級機關學校,10010,1001002,1001002026,嘉義縣,朴子市,松華里,否,2013/1/11 下午 12:00:00
1001002026-T-00022,松梅國小3F女廁(右),嘉義縣朴子市松華里牛挑灣三四五號,教育部,,教育處,05-3691083,2011/9/21 上午 11:17:00,2011/9/21 上午 11:17:00,23.41107487,120.251112,優等級,特優級,啟用,公廁,各級機關學校,10010,1001002,1001002026,嘉義縣,朴子市,松華里,否,2013/1/11 下午 12:00:00
1001003001-W-00001,九龍社區活動中心公廁,嘉義縣布袋鎮岱江里,其他,布袋鎮岱江里,布袋鎮岱江里,05-3471267,2013/10/30 下午 02:00:00,2016/2/1 下午 03:23:00,23.37689632,120.1560706,特優級,特優級,啟用,公廁,民眾團體活動場所,10010,1001003,1001003001,嘉義縣,布袋鎮,岱江里,否,2016/2/1 下午 03:23:00
1001003003-J-00001,海巡署布袋商港安檢所男女廁,嘉義縣布袋鎮岑海里中山路三三四號之一,行政院海岸巡防署,,海巡署岸巡第四總隊,(05)3702926,2012/12/26 下午 04:51:00,2014/2/19 上午 10:26:00,23.3770818,120.1477414,特優級,特優級,啟用,公廁,港區,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2014/2/19 上午 10:27:00
1001003003-J-00002,海巡署布袋商港安檢所殘廁,嘉義縣布袋鎮岑海里中山路三三四號之一,行政院海岸巡防署,,海巡署岸巡第四總隊,05-3474418,2012/12/27 下午 12:44:00,2012/12/27 下午 12:41:00,23.37945354,120.1483369,特優級,特優級,啟用,公廁,港區,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2012/12/27 下午 12:44:00
1001003003-J-00003,布袋旅客中心外男廁,嘉義縣布袋鎮岑海里順安路61號,交通部,,交通部觀光局雲嘉南濱海國家風景區管理處,05-3470051,2011/7/13 上午 08:55:00,2012/12/28 上午 09:00:00,23.38169229,120.1555824,特優級,特優級,啟用,公廁,港區,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2013/1/11 下午 12:00:00
1001003003-J-00004,布袋旅客中心外女廁,嘉義縣布袋鎮岑海里順安路61號,交通部,,交通部觀光局雲嘉南濱海國家風景區管理處,05-3470051,2011/7/13 上午 09:04:00,2012/12/28 上午 09:01:00,23.3816529,120.1555395,特優級,特優級,啟用,公廁,港區,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2013/1/11 下午 12:00:00
1001003003-J-00005,布袋旅客中心外殘廁,嘉義縣布袋鎮岑海里順安路61號,交通部,,交通部觀光局雲嘉南濱海國家風景區管理處,05-3470051,2011/7/13 上午 09:13:00,2012/12/28 上午 09:03:00,23.38161351,120.1554108,特優級,特優級,啟用,公廁,港區,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2013/1/11 下午 12:00:00
1001003003-J-00006,布袋旅客中心大樓一樓男廁,嘉義縣布袋鎮岑海里順安路61號,交通部,,交通部觀光局雲嘉南濱海國家風景區管理處,05-3470051,2011/7/13 下午 01:34:00,2012/12/28 上午 09:03:00,23.3816529,120.1554537,特優級,特優級,啟用,公廁,港區,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2013/1/11 下午 12:00:00
1001003003-J-00007,布袋旅客中心大樓一樓女廁,嘉義縣布袋鎮岑海里順安路61號,交通部,,交通部觀光局雲嘉南濱海國家風景區管理處,05-3470051,2011/7/13 下午 01:40:00,2012/12/28 上午 09:05:00,23.38169229,120.1554537,特優級,特優級,啟用,公廁,港區,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2013/1/11 下午 12:00:00
1001003003-J-00008,布袋旅客中心大樓一樓殘廁,嘉義縣布袋鎮岑海里順安路61號,交通部,,交通部觀光局雲嘉南濱海國家風景區管理處,05-3470051,2011/7/13 下午 01:41:00,2012/12/28 上午 09:05:00,23.38177107,120.1553679,特優級,特優級,啟用,公廁,港區,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2013/1/11 下午 12:00:00
1001003003-J-00009,布袋旅客中心大樓二樓男廁,嘉義縣布袋鎮岑海里順安路61號,交通部,,交通部觀光局雲嘉南濱海國家風景區管理處,05-3470051,2011/7/13 下午 01:42:00,2012/12/28 上午 09:06:00,23.38173168,120.1553249,特優級,特優級,啟用,公廁,港區,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2013/1/11 下午 12:00:00
1001003003-J-00010,布袋旅客中心大樓二樓女廁,嘉義縣布袋鎮岑海里順安路61號,交通部,,交通部觀光局雲嘉南濱海國家風景區管理處,05-3470051,2011/7/13 下午 01:44:00,2012/12/28 上午 09:06:00,23.38157412,120.155282,特優級,特優級,啟用,公廁,港區,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2013/1/11 下午 12:00:00
1001003003-J-00011,布袋旅客中心大樓三樓男廁,嘉義縣布袋鎮順安路61號,交通部,,交通部觀光局雲嘉南濱海國家風景區管理處,05-3470051,2011/7/13 下午 02:58:00,2012/12/28 上午 09:06:00,23.38110142,120.1554966,特優級,特優級,啟用,公廁,港區,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2013/1/11 下午 12:00:00
1001003003-J-00012,布袋旅客中心大樓三樓女廁,嘉義縣布袋鎮順安路61號,交通部,,交通部觀光局雲嘉南濱海國家風景區管理處,05-3470051,2011/7/13 下午 03:01:00,2012/12/28 上午 09:06:00,23.38086507,120.1554966,特優級,優等級,啟用,公廁,港區,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2013/1/11 下午 12:00:00
1001003003-J-00013,布袋港候船室男廁,布袋鎮岑海里16鄰中山路334之臨1,縣市政府,高雄港務局,高雄港務局,05-3475267,2008/11/24 上午 12:00:00,2012/12/28 上午 09:08:00,23.379864,120.148467,優等級,特優級,啟用,公廁,港區,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2013/1/11 下午 12:00:00
1001003003-J-00014,布袋港候船室女廁,嘉義縣布袋鎮岑海里16鄰中山路334之臨1,縣市政府,高雄港務局,高雄港務局,05-3475267,2009/5/11 上午 09:35:00,2012/12/28 上午 09:08:00,23.379864,120.14847,優等級,特優級,啟用,公廁,港區,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2013/1/11 下午 12:00:00
1001003003-J-00015,布袋港候船室殘障女廁,嘉義縣布袋鎮岑海里16鄰中山路334之臨1,縣市政府,高雄港務局,高雄港務局,05-3475267,2009/5/11 上午 09:37:00,2012/12/28 上午 09:08:00,23.379864,120.14847,優等級,特優級,啟用,公廁,港區,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2013/1/11 下午 12:00:00
1001003003-T-00330,布新國小教學行政大樓1F教職員廁所,嘉義縣布袋鎮岑海里文昌街61號,教育部,,教育處,05-3476886,2009/5/12 下午 04:43:00,2009/5/12 下午 04:43:00,23.37814703,120.1523638,優等級,特優級,啟用,公廁,各級機關學校,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2013/1/11 下午 12:00:00
1001003003-T-00331,布新國小教學行政大樓北側1F男廁,嘉義縣布袋鎮岑海里文昌街61號,教育部,,教育處,05-3476886,2009/5/12 下午 04:44:00,2012/10/24 下午 12:15:00,23.37814703,120.1523638,優等級,特優級,啟用,公廁,各級機關學校,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2013/1/11 下午 12:00:00
1001003003-T-00332,布新國小教學行政大樓北側1F女廁,嘉義縣布袋鎮岑海里文昌街61號,教育部,,教育處,05-3476886,2009/5/12 下午 04:45:00,2015/10/28 上午 09:36:00,23.37814703,120.1523638,優等級,特優級,啟用,公廁,各級機關學校,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2015/10/28 上午 09:36:00
1001003003-T-00333,布新國小教學行政大樓北側2F男廁,嘉義縣布袋鎮岑海里文昌街61號,教育部,,教育處,05-3476886,2009/5/12 下午 04:46:00,2015/10/28 上午 09:36:00,23.37814703,120.1523638,優等級,特優級,啟用,公廁,各級機關學校,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2015/10/28 上午 09:36:00
1001003003-T-00334,布新國小教學行政大樓北側2F女廁,嘉義縣布袋鎮岑海里文昌街61號,教育部,,教育處,05-3476886,2009/5/12 下午 04:47:00,2015/10/28 上午 09:36:00,23.37814703,120.1523638,優等級,特優級,啟用,公廁,各級機關學校,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2015/10/28 上午 09:36:00
1001003003-T-00335,布新國小教學行政大樓北側3F男廁,嘉義縣布袋鎮岑海里文昌街61號,教育部,,教育處,05-3476886,2009/5/12 下午 04:48:00,2015/10/28 上午 09:36:00,23.37814703,120.1523638,優等級,特優級,啟用,公廁,各級機關學校,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2015/10/28 上午 09:36:00
1001003003-T-00336,布新國小教學行政大樓北側3F女廁,嘉義縣布袋鎮岑海里文昌街六一號,教育部,,教育處,05-3476886,2010/8/17 上午 11:47:00,2015/10/28 上午 09:37:00,23.37844248,120.1523101,特優級,特優級,啟用,公廁,各級機關學校,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2015/10/28 上午 09:37:00
1001003003-T-00337,布新國小教學行政大樓南側1F男廁,嘉義縣布袋鎮岑海里文昌街六一號,教育部,,教育處,05-3476886,2010/8/17 上午 11:53:00,2015/10/28 上午 09:37:00,23.37837354,120.1525247,特優級,特優級,啟用,公廁,各級機關學校,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2015/10/28 上午 09:37:00
1001003003-T-00338,布新國小教學行政大樓南側1F女廁,嘉義縣布袋鎮岑海里文昌街六一號,教育部,,教育處,05-3476886,2010/8/17 上午 11:55:00,2015/10/28 上午 09:37:00,23.37824551,120.1526535,特優級,特優級,啟用,公廁,各級機關學校,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2015/10/28 上午 09:37:00
1001003003-T-00339,布新國小教學行政大樓南側2F男廁,嘉義縣布袋鎮岑海里文昌街六一號,教育部,,教育處,05-3476886,2010/8/17 上午 11:44:00,2015/10/28 上午 09:37:00,23.37827506,120.1519561,特優級,特優級,啟用,公廁,各級機關學校,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2015/10/28 上午 09:37:00
1001003003-T-00340,布新國小教學行政大樓南側2F女廁,嘉義縣布袋鎮岑海里文昌街六一號,教育部,,教育處,05-3476886,2010/8/17 上午 11:59:00,2015/10/28 上午 09:38:00,23.37844248,120.1526213,特優級,特優級,啟用,公廁,各級機關學校,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2015/10/28 上午 09:38:00
1001003003-T-00341,布新國小活動中心南側,嘉義縣布袋鎮岑海里文昌街六一號,教育部,,教育處,05-3476886,2010/8/17 下午 12:10:00,2010/8/17 下午 12:10:00,23.37838339,120.1529217,特優級,特優級,啟用,公廁,各級機關學校,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2010/8/27 下午 05:20:00
1001003003-T-00342,布新國小活動中心北側,嘉義縣布袋鎮岑海里文昌街六一號,教育部,,教育處,05-3476886,2010/8/17 下午 12:12:00,2015/10/28 上午 09:39:00,23.37860004,120.152868,特優級,特優級,啟用,公廁,各級機關學校,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2015/10/28 上午 09:39:00
1001003003-Z-00001,布袋港漁產品直銷中心男廁,嘉義縣布袋鎮岑海里中山路3號,其他,嘉義區漁會,嘉義區漁會,05-3799056#227,2008/11/24 上午 12:00:00,2008/11/24 上午 12:00:00,23.37929,120.1548,優等級,特優級,啟用,公廁,公營事業機構設置供民眾使用者及其他,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2011/4/29 下午 03:46:00
1001003003-Z-00002,布袋港漁產品直銷中心女廁,嘉義縣布袋鎮岑海里中山路3號,其他,嘉義區漁會,嘉義區漁會,05-3799056#227,2009/5/20 上午 10:36:00,2009/5/20 上午 10:36:00,23.379289,120.154809,特優級,特優級,啟用,公廁,公營事業機構設置供民眾使用者及其他,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2011/4/29 下午 03:49:00
1001003003-Z-00003,布袋港漁產品直銷中心外男廁,嘉義縣布袋鎮岑海里中山路三號,其他,嘉義區漁會,嘉義區漁會,05-3799056#227,2014/2/5 上午 10:18:00,2014/2/5 上午 10:12:00,23.3795356,120.1560795,特優級,特優級,啟用,公廁,公營事業機構設置供民眾使用者及其他,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2014/2/5 上午 10:17:00
1001003003-Z-00004,布袋港漁產品直銷中心外女廁,嘉義縣布袋鎮岑海里中山路三號,其他,嘉義區漁會,嘉義區漁會,05-3799056#227,2014/2/5 上午 10:18:00,2014/2/5 上午 10:06:00,23.37947816,120.1560688,特優級,特優級,啟用,公廁,公營事業機構設置供民眾使用者及其他,10010,1001003,1001003003,嘉義縣,布袋鎮,岑海里,否,2014/2/5 上午 10:17:00
1001003004-L-00001,全家便利商店布袋港村店,嘉義縣布袋鎮龍江路1號,,全家便利商店股份有限公司,全家便利商店股份有限公司,05-3479462,2012/8/22 上午 11:02:00,2015/3/2 上午 08:53:00,23.37766037,120.1685648,優等級,優等級,啟用,公廁,超市,10010,1001003,1001003004,嘉義縣,布袋鎮,興中里,否,2015/3/2 上午 08:53:00
1001003004-L-00002,統一超商布袋門市,嘉義縣布袋鎮興中里上海路一七七號,,統一超商股份有限公司,統一超商股份有限公司,05-3470775,2012/8/22 上午 11:05:00,2012/8/22 上午 11:01:00,23.37916713,120.1619348,優等級,特優級,啟用,公廁,超市,10010,1001003,1001003004,嘉義縣,布袋鎮,興中里,否,2013/1/11 下午 12:00:00
1001003004-L-00003,全家超商布袋上海店,嘉義縣布袋鎮上海路211號,,全家便利商店股份有限公司,全家超商布袋上海店,05-3478805,2015/3/2 上午 08:58:00,2015/3/2 上午 08:58:00,23.37850156,120.1635647,特優級,特優級,啟用,公廁,超市,10010,1001003,1001003004,嘉義縣,布袋鎮,興中里,否,2015/3/2 上午 08:58:00
1001003004-Y-00001,布袋鎮公所1F男廁,嘉義縣布袋鎮興中里自由路二號,縣市政府,布袋鎮公所,布袋鎮公所,05-3475979,2010/8/17 上午 10:29:00,2015/10/28 上午 09:40:00,23.37820612,120.1668906,特優級,優等級,啟用,公廁,公家機關設置供民眾使用者,10010,1001003,1001003004,嘉義縣,布袋鎮,興中里,否,2015/10/28 上午 09:40:00
